LAST SEEN   TYPE      REASON                            OBJECT                                         MESSAGE
12m         Warning   Unhealthy                         pod/trisla-decision-engine-5d756bf98b-m6kfl    Readiness probe failed: Get "http://10.233.102.184:8082/health": dial tcp 10.233.102.184:8082: connect: connection refused
12m         Normal    Killing                           pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Stopping container ml-nsmf
12m         Warning   Unhealthy                         pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Readiness probe failed: Get "http://10.233.102.158:8081/health": dial tcp 10.233.102.158:8081: connect: connection refused
12m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-687c6c95f7 to 0 from 1
12m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-9f56dcb9b to 0 from 1
12m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-687c6c95f7   Deleted pod: trisla-decision-engine-687c6c95f7-bqq4z
12m         Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-9f56dcb9b           Deleted pod: trisla-sem-csmf-9f56dcb9b-q72ck
12m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sla-agent-layer-6d944c889c-ntwqc    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
11m         Warning   Unhealthy                         pod/trisla-bc-nssmf-856859f696-dwpzw           Readiness probe failed: Get "http://10.233.102.168:8083/health": dial tcp 10.233.102.168:8083: connect: connection refused
11m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-f8d747657-spmtd            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
11m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-5d756bf98b-m6kfl    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
11m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-79d68dc4c5-48prv            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
10m         Normal    AddedInterface                    pod/trisla-ml-nsmf-7c858859c4-rxlmr            Add eth0 [10.233.102.155/32] from k8s-pod-network
10m         Normal    Started                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Started container decision-engine
10m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-7c858859c4 to 1
10m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-67cf4cf4d9 to 1
10m         Normal    SuccessfulCreate                  replicaset/trisla-sem-csmf-74fdf6dfd           Created pod: trisla-sem-csmf-74fdf6dfd-ftrbg
10m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled up replica set trisla-sem-csmf-74fdf6dfd to 1
10m         Normal    Scheduled                         pod/trisla-ml-nsmf-7c858859c4-rxlmr            Successfully assigned trisla/trisla-ml-nsmf-7c858859c4-rxlmr to node1
10m         Normal    Scheduled                         pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Successfully assigned trisla/trisla-decision-engine-67cf4cf4d9-d6kvj to node1
10m         Normal    Pulled                            pod/trisla-ml-nsmf-7c858859c4-rxlmr            Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
10m         Normal    Scheduled                         pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Successfully assigned trisla/trisla-sem-csmf-74fdf6dfd-ftrbg to node1
10m         Normal    Created                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Created container ml-nsmf
10m         Normal    AddedInterface                    pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Add eth0 [10.233.102.161/32] from k8s-pod-network
10m         Normal    Started                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Started container ml-nsmf
10m         Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-7c858859c4           Created pod: trisla-ml-nsmf-7c858859c4-rxlmr
10m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-67cf4cf4d9   Created pod: trisla-decision-engine-67cf4cf4d9-d6kvj
10m         Normal    Pulling                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Pulling image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29"
10m         Normal    Created                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Created container decision-engine
10m         Normal    Pulled                            pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
10m         Normal    AddedInterface                    pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Add eth0 [10.233.102.141/32] from k8s-pod-network
10m         Normal    Started                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Started container sem-csmf
10m         Normal    Created                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Created container sem-csmf
10m         Normal    Pulled                            pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Successfully pulled image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29" in 520ms (520ms including waiting). Image size: 289679031 bytes.
10m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-5d756bf98b to 0 from 1
10m         Normal    Killing                           pod/trisla-ml-nsmf-79d68dc4c5-48prv            Stopping container ml-nsmf
10m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
10m         Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-79d68dc4c5           Deleted pod: trisla-ml-nsmf-79d68dc4c5-48prv
10m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-7c858859c4-rxlmr            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
10m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-5d756bf98b   Deleted pod: trisla-decision-engine-5d756bf98b-m6kfl
10m         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-79d68dc4c5 to 0 from 1
10m         Normal    Killing                           pod/trisla-decision-engine-5d756bf98b-m6kfl    Stopping container decision-engine
10m         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-f8d747657 to 0 from 1
10m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
10m         Normal    Killing                           pod/trisla-sem-csmf-f8d747657-spmtd            Stopping container sem-csmf
10m         Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-f8d747657           Deleted pod: trisla-sem-csmf-f8d747657-spmtd
9m46s       Warning   Unhealthy                         pod/trisla-nasp-adapter-664894c59c-tv6m8       Readiness probe failed: Get "http://10.233.102.146:8085/health": dial tcp 10.233.102.146:8085: connect: connection refused
9m42s       Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-7c8769c6     Created pod: trisla-decision-engine-7c8769c6-f5rk9
9m42s       Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-7c8769c6 to 0 from 1
9m42s       Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-6d6697945 to 1 from 0
9m42s       Normal    SuccessfulCreate                  replicaset/trisla-sem-csmf-668c8fc697          Created pod: trisla-sem-csmf-668c8fc697-htnmw
9m42s       Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-d587bc8c9 to 1
9m42s       Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-7c8769c6 to 1
9m42s       Normal    Scheduled                         pod/trisla-decision-engine-6d6697945-vcs77     Successfully assigned trisla/trisla-decision-engine-6d6697945-vcs77 to node1
9m42s       Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-6d6697945    Created pod: trisla-decision-engine-6d6697945-vcs77
9m42s       Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled up replica set trisla-sem-csmf-668c8fc697 to 1
9m42s       Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-d587bc8c9            Created pod: trisla-ml-nsmf-d587bc8c9-j4sq2
9m42s       Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-7c8769c6     Deleted pod: trisla-decision-engine-7c8769c6-f5rk9
9m42s       Normal    Scheduled                         pod/trisla-sem-csmf-668c8fc697-htnmw           Successfully assigned trisla/trisla-sem-csmf-668c8fc697-htnmw to node1
9m42s       Normal    Scheduled                         pod/trisla-decision-engine-7c8769c6-f5rk9      Successfully assigned trisla/trisla-decision-engine-7c8769c6-f5rk9 to node1
9m42s       Normal    Scheduled                         pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Successfully assigned trisla/trisla-ml-nsmf-d587bc8c9-j4sq2 to node1
9m41s       Normal    Pulled                            pod/trisla-sem-csmf-668c8fc697-htnmw           Successfully pulled image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29" in 520ms (520ms including waiting). Image size: 289679031 bytes.
9m41s       Normal    AddedInterface                    pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Add eth0 [10.233.102.153/32] from k8s-pod-network
9m41s       Normal    AddedInterface                    pod/trisla-sem-csmf-668c8fc697-htnmw           Add eth0 [10.233.102.189/32] from k8s-pod-network
9m41s       Normal    Pulled                            pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
9m41s       Normal    Started                           pod/trisla-decision-engine-6d6697945-vcs77     Started container decision-engine
9m41s       Normal    Created                           pod/trisla-decision-engine-6d6697945-vcs77     Created container decision-engine
9m41s       Normal    Pulled                            pod/trisla-decision-engine-6d6697945-vcs77     Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
9m41s       Normal    AddedInterface                    pod/trisla-decision-engine-6d6697945-vcs77     Add eth0 [10.233.102.156/32] from k8s-pod-network
9m41s       Normal    Pulling                           pod/trisla-sem-csmf-668c8fc697-htnmw           Pulling image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29"
9m41s       Normal    Created                           pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Created container ml-nsmf
9m41s       Normal    Created                           pod/trisla-sem-csmf-668c8fc697-htnmw           Created container sem-csmf
9m41s       Normal    Started                           pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Started container ml-nsmf
9m40s       Normal    Started                           pod/trisla-sem-csmf-668c8fc697-htnmw           Started container sem-csmf
9m31s       Normal    Killing                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Stopping container decision-engine
9m31s       Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-67cf4cf4d9   Deleted pod: trisla-decision-engine-67cf4cf4d9-d6kvj
9m31s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-6d6697945-vcs77     Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
9m26s       Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-74fdf6dfd to 0 from 1
9m26s       Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-7c858859c4 to 0 from 1
9m26s       Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-74fdf6dfd           Deleted pod: trisla-sem-csmf-74fdf6dfd-ftrbg
9m26s       Normal    Killing                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Stopping container sem-csmf
9m26s       Normal    Killing                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Stopping container ml-nsmf
9m26s       Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-7c858859c4           Deleted pod: trisla-ml-nsmf-7c858859c4-rxlmr
9m6s        Normal    Scheduled                         pod/trisla-decision-engine-799b6c44f4-dw97g    Successfully assigned trisla/trisla-decision-engine-799b6c44f4-dw97g to node1
9m6s        Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-799b6c44f4   Created pod: trisla-decision-engine-799b6c44f4-dw97g
9m5s        Normal    Created                           pod/trisla-decision-engine-799b6c44f4-dw97g    Created container decision-engine
9m5s        Normal    AddedInterface                    pod/trisla-decision-engine-799b6c44f4-dw97g    Add eth0 [10.233.102.158/32] from k8s-pod-network
9m5s        Normal    Pulled                            pod/trisla-decision-engine-799b6c44f4-dw97g    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
9m5s        Normal    Started                           pod/trisla-decision-engine-799b6c44f4-dw97g    Started container decision-engine
8m51s       Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-6d6697945    Deleted pod: trisla-decision-engine-6d6697945-vcs77
8m51s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-799b6c44f4-dw97g    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
8m51s       Normal    Killing                           pod/trisla-decision-engine-6d6697945-vcs77     Stopping container decision-engine
8m31s       Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-56684d4cf7   Created pod: trisla-decision-engine-56684d4cf7-tw2vl
8m31s       Normal    Scheduled                         pod/trisla-decision-engine-56684d4cf7-tw2vl    Successfully assigned trisla/trisla-decision-engine-56684d4cf7-tw2vl to node1
8m30s       Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              (combined from similar events): Scaled down replica set trisla-decision-engine-56684d4cf7 to 0 from 1
8m30s       Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-56684d4cf7   Deleted pod: trisla-decision-engine-56684d4cf7-tw2vl
8m17s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-668c8fc697-htnmw           Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
8m14s       Normal    Killing                           pod/trisla-decision-engine-799b6c44f4-dw97g    Stopping container decision-engine
8m5s        Normal    Pulled                            pod/trisla-decision-engine-8469cdd5cc-5wfq6    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
8m5s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
8m5s        Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-8469cdd5cc to 1
